uuid,region,settlement,brand,krs_name_s,n_city,d_1,d_road,d_city,popul_dens
3a12a36c-edb3-4568-a783-c5ced061bbe9,['Sachsen'],Landkreis,TotalEnergies,['Bautzen'],Dresden,"0","9778","35264","126"
1e856ac3-76f5-402c-803f-f05f2d577de3,['Sachsen'],Stadtkreis,Shell,['Chemnitz'],Chemnitz,"1600","1259","5863","1134"
ef12caa4-e3af-4c98-a881-9d09a84e7849,['Sachsen'],Stadtkreis,Sprint,['Dresden'],Dresden,"41","3514","7540","1726"
51d4b5e6-a095-1aa0-e100-80009459e03a,['Sachsen'],Landkreis,JET,['Zwickau'],Chemnitz,"745","1869","9737","337"
c1aa8a30-dfd3-4b0b-b484-d53f57279506,['Sachsen'],Landkreis,AVIA,['Mittelsachsen'],Chemnitz,"18","5256","12667","146"
b65545c8-c86a-412a-8618-24b90a8463e3,['Sachsen'],Landkreis,SB-Markttankstelle,['Bautzen'],Dresden,"472","25364","56788","126"
8ae394b5-d2dd-423d-ad2c-c37ff41326a8,['Sachsen'],Landkreis,Shell,['Landkreis Vogtlandkreis'],Chemnitz,"1","79","71326","163"
494ee1c1-400b-49bf-9afa-c6205013e3ba,['Sachsen'],Stadtkreis,Freie Tankstelle,['Chemnitz'],Chemnitz,"1","2838","2413","1134"
51d4b63c-a095-1aa0-e100-80009459e03a,['Sachsen'],Landkreis,Supermarkt-Tankstelle,['Landkreis Vogtlandkreis'],Leipzig,"2360","7735","91770","163"
51d4b667-a095-1aa0-e100-80009459e03a,['Sachsen'],Stadtkreis,JET,['Leipzig'],Leipzig,"310","6420","4783","2087"
dae5f89f-f3e4-438d-92fe-cc4b59857cd1,['Sachsen'],Landkreis,ARAL,['Landkreis Vogtlandkreis'],Chemnitz,"4","3482","47228","163"
28081e8a-6944-49c2-bf1b-283c81056e1b,['Sachsen'],Landkreis,ARAL,['Meißen'],Dresden,"744","13265","30942","167"
44531d7a-4f95-49ed-8127-7e010faa126b,['Sachsen'],Landkreis,Shell,['Bautzen'],Dresden,"0","72","44260","126"
284297a3-c05b-41e8-84a1-8513a1869644,['Sachsen'],Stadtkreis,TotalEnergies,['Dresden'],Dresden,"1170","4357","4333","1726"
977180a3-ed90-4ac8-9fb4-3aaaa680c63d,['Sachsen'],Landkreis,bft,['Leipzig'],Leipzig,"7","3716","14035","2087"
3333871d-3109-4fe8-a4f1-69ec6f3bc22c,['Sachsen'],Landkreis,tankpoint,['Bautzen'],Dresden,"762","12413","36885","126"
d8a545c5-65b7-4e9b-bde5-c11679879cca,['Sachsen'],Landkreis,Supermarkt,['Görlitz'],Dresden,"1383","33905","75230","122"
b52f0aec-14e0-45c3-a7a3-8f9490ac2c92,['Sachsen'],Landkreis,ARAL,['Meißen'],Dresden,"1253","2009","7415","167"
7a91b8a0-a821-41f3-8748-213797564972,['Sachsen'],Landkreis,Tankstelle,['Sächsische Schweiz-Osterzgebirge'],Dresden,"0","12784","24395","148"
590a0519-ba3f-4d38-aead-89fee1f84e31,['Sachsen'],Landkreis,TotalEnergies,['Meißen'],Dresden,"1190","12972","33916","167"
37c10c86-b6bf-4674-84a3-b5005adb896e,['Sachsen'],Landkreis,Q1,['Landkreis Erzgebirgskreis'],Chemnitz,"2832","22676","30597","186"
59118d66-4c3a-47f3-b6f3-0e9d8193bb6e,['Sachsen'],Landkreis,ARAL,['Sächsische Schweiz-Osterzgebirge'],Dresden,"930","4313","17726","148"
fc096eb8-d31d-4640-be4e-9fdef7a27b68,['Sachsen'],Stadtkreis,TotalEnergies,['Dresden'],Dresden,"3021","9183","5924","1726"
59af0a78-f97c-4a92-a773-4bfa4fe2cab1,['Sachsen'],Stadtkreis,GO,['Leipzig'],Leipzig,"305","7543","4701","2087"
3a17dbe1-4a87-437a-bd1b-ce0734b02daf,['Sachsen'],Stadtkreis,ARAL,['Chemnitz'],Chemnitz,"366","1740","3094","1134"
22cc8944-29bc-487e-f035-962c01a7aa47,['Sachsen'],Landkreis,GULF,['Görlitz'],Dresden,"3385","3964","77847","122"
5c196f8a-6b17-4e52-b174-74446ce01870,['Sachsen'],Landkreis,Tankcenter,['Mittelsachsen'],Chemnitz,"1651","13038","28861","146"
4a17fd29-3033-43f7-8815-032c9e46f113,['Sachsen'],Landkreis,ARAL,['Zwickau'],Chemnitz,"1110","10697","40285","337"
4b5a018a-66e3-4b7e-ab26-7a3ab17c8ff3,['Sachsen'],Stadtkreis,Supermarkt,['Leipzig'],Leipzig,"203","765","6423","2087"
5d0f2c5a-b3f1-45a9-835b-22de1a0b8ba7,['Sachsen'],Landkreis,bft,['Landkreis Vogtlandkreis'],Chemnitz,"1969","8699","47972","163"
51d4b526-a095-1aa0-e100-80009459e03a,['Sachsen'],Landkreis,JET,['Landkreis Erzgebirgskreis'],Chemnitz,"851","9448","31890","186"
51d4b546-a095-1aa0-e100-80009459e03a,['Sachsen'],Stadtkreis,JET,['Dresden'],Dresden,"742","2898","2321","1726"
51d4b580-a095-1aa0-e100-80009459e03a,['Sachsen'],Stadtkreis,Supermarkt-Tankstelle,['Chemnitz'],Chemnitz,"1181","1017","5672","1134"
fc38c9fd-7fec-4d10-9115-c41444416b0e,['Sachsen'],Landkreis,Markenfreie TS,['Leipzig'],Leipzig,"1161","3276","26813","2087"
9eef3035-fdb4-4e3a-a71e-4149daa392e5,['Sachsen'],Stadtkreis,ESSO,['Dresden'],Dresden,"748","1465","3741","1726"
5224e8f8-9c45-4c40-9f83-0c6df48f40e8,['Sachsen'],Landkreis,Sprint,['Mittelsachsen'],Chemnitz,"3805","3861","18730","146"
efd9cd36-fd0c-41f2-8841-7fa0596577a3,['Sachsen'],Landkreis,BFT,['Mittelsachsen'],Chemnitz,"4443","8844","30317","146"
56515c41-8c51-4792-8f1f-7b4cd9645db4,['Sachsen'],Landkreis,TotalEnergies,['Mittelsachsen'],Chemnitz,"2966","1610","8556","146"
65fe3547-4872-46c1-8ace-7e7ef44a6444,['Sachsen'],Landkreis,Shell,['Zwickau'],Chemnitz,"3417","309","11552","337"
60f44e8b-2eab-40bf-9ba5-685a5dc5f6e3,['Sachsen'],Landkreis,Shell,['Sächsische Schweiz-Osterzgebirge'],Dresden,"1502","2291","7860","148"
61666b41-b5e1-46cc-8e20-435395e3cd90,['Sachsen'],Landkreis,Shell,['Mittelsachsen'],Chemnitz,"272","52","7006","146"
74d202f4-55ed-4499-bb95-fcba5a93cb14,['Sachsen'],Landkreis,TotalEnergies,['Landkreis Vogtlandkreis'],Chemnitz,"1223","1945","54279","163"
774d11ed-59b2-4539-8590-09cf81a785f4,['Sachsen'],Landkreis,Calpam,['Landkreis Vogtlandkreis'],Chemnitz,"3538","5517","52641","163"
630f9bf3-009f-4370-9539-8643583d3481,['Sachsen'],Landkreis,ARAL,['Landkreis Erzgebirgskreis'],Chemnitz,"2520","6882","25783","186"
806b21f9-d492-42aa-a7cd-b76c4e4837e4,['Sachsen'],Stadtkreis,GO,['Leipzig'],Leipzig,"721","2775","4994","2087"
8d439c5f-ff9e-4904-8c4a-e586e86f0f58,['Sachsen'],Landkreis,Shell,['Meißen'],Dresden,"1942","10012","16439","167"
b29ff104-bdb2-43f7-b026-711c99f10b00,['Sachsen'],Landkreis,Shell,['Mittelsachsen'],Chemnitz,"2947","5670","7166","146"
661d8e77-3699-4f18-1218-4a1efabb1e51,['Sachsen'],Landkreis,GULF,['Mittelsachsen'],Dresden,"2802","9851","29816","146"
bc59bf64-0d4d-417e-ab52-ad71d53b7c83,['Sachsen'],Landkreis,ESSO,['Bautzen'],Dresden,"1705","14617","46263","126"
d73876f0-823c-4705-b8b3-b40e88c41843,['Sachsen'],Stadtkreis,ARAL,['Leipzig'],Leipzig,"910","8495","3502","2087"
67d91e45-e10f-4036-a270-adc68ecef1d8,['Sachsen'],Landkreis,Sprint,['Bautzen'],Dresden,"1218","23204","44082","126"
69cac5f7-4337-4d6d-a481-38bf4a387676,['Sachsen'],Landkreis,TotalEnergies,['Mittelsachsen'],Chemnitz,"70","1627","35976","146"
00060280-0004-4444-8888-acdcffffffff,['Sachsen'],Landkreis,Sigmund Hoffmann,['Landkreis Vogtlandkreis'],Chemnitz,"327","1932","69287","163"
6a50df06-19b6-4e68-b143-7f2df9187b56,['Sachsen'],Landkreis,ARAL,['Landkreis Vogtlandkreis'],Chemnitz,"1912","4657","47352","163"
6a650211-e8f6-442f-8507-2ca60c0131d6,['Sachsen'],Landkreis,ARAL,['Leipzig'],Leipzig,"1597","4323","6093","2087"
f5f45e04-0c02-4336-bbb8-9a761970ed0b,['Sachsen'],Stadtkreis,TotalEnergies,['Leipzig'],Leipzig,"2696","3653","6327","2087"
f5f53929-0391-484e-9605-8110bc51dd52,['Sachsen'],Landkreis,TotalEnergies,['Meißen'],Dresden,"1151","19782","41114","167"
6c9a4c9f-1f5f-4130-b2d2-dcc4d34350a8,['Sachsen'],Stadtkreis,Sprint,['Dresden'],Dresden,"417","1803","7974","1726"
6e661e05-fe9a-46d0-8b33-e31f13fac7b9,['Sachsen'],Stadtkreis,AGIP ENI,['Dresden'],Dresden,"2976","1179","7774","1726"
d531da26-4df6-479d-87ce-432ce423c3e6,['Sachsen'],Landkreis,AGIP ENI,['Landkreis Vogtlandkreis'],Chemnitz,"1707","11845","52641","163"
0aab36fa-ac5c-420d-ab50-826a72b18caf,['Sachsen'],Landkreis,AGIP ENI,['Landkreis Vogtlandkreis'],Chemnitz,"3874","15154","73270","163"
e5a8f51b-c9b3-463a-b4be-bc8ff75eb7b1,['Sachsen'],Stadtkreis,AGIP ENI,['Leipzig'],Leipzig,"3658","3595","8674","2087"
00a9c60c-970b-46d6-bf68-fa632d82daa7,['Sachsen'],Landkreis,AGIP ENI,['Bautzen'],Dresden,"3151","4555","25719","126"
9b739fdf-3a57-4cc7-ab24-e22c2192d35b,['Sachsen'],Stadtkreis,AGIP ENI,['Leipzig'],Leipzig,"443","3601","4846","2087"
bbd1f76b-f87f-4dd4-8d5e-d00b0cc0f262,['Sachsen'],Landkreis,AGIP ENI,['Leipzig'],Chemnitz,"8475","12749","35078","2087"
6cb5fe7c-e1d1-4031-af5f-099aba746b67,['Sachsen'],Landkreis,AGIP ENI,['Meißen'],Dresden,"744","12701","30348","167"
88573473-8347-4450-a902-b27ec698a0eb,['Sachsen'],Landkreis,AGIP ENI,['Zwickau'],Chemnitz,"2173","7206","22795","337"
9697efdc-155e-48b7-b58d-71a614ebfcbf,['Sachsen'],Stadtkreis,AGIP ENI,['Leipzig'],Leipzig,"970","610","7902","2087"
bc8c80c7-ccee-45a9-9500-eab315be5b97,['Sachsen'],Landkreis,AGIP ENI,['Görlitz'],Dresden,"1235","11210","64219","122"
1259e873-95b2-438a-af91-22d1c71e10b5,['Sachsen'],Landkreis,AGIP ENI,['Leipzig'],Leipzig,"5838","1072","17213","2087"
9516ea04-a21b-478c-aaa6-f69e690a28f8,['Sachsen'],Stadtkreis,AGIP ENI,['Chemnitz'],Chemnitz,"572","4199","1558","1134"
2209ed09-f87d-48e0-92f1-5c40c1aa7042,['Sachsen'],Landkreis,AGIP ENI,['Görlitz'],Dresden,"2241","18303","79869","122"
19d0bf4c-852e-4296-8a5f-be373894a1ac,['Sachsen'],Landkreis,AGIP ENI,['Leipzig'],Leipzig,"3641","9645","22519","2087"
b660a1dd-0c56-4360-98a3-a7ab9a4abdbc,['Sachsen'],Landkreis,AGIP ENI,['Landkreis Vogtlandkreis'],Chemnitz,"811","4535","67344","163"
5afd8cdf-ddff-4428-a24d-1bed21863513,['Sachsen'],Landkreis,AGIP ENI,['Landkreis Vogtlandkreis'],Chemnitz,"903","2964","48014","163"
f74bc0ef-912c-4eb5-a52f-022e55bc8e5e,['Sachsen'],Stadtkreis,AGIP ENI,['Dresden'],Dresden,"1170","5677","5040","1726"
0cc33bda-3773-4b47-94d2-41142e9a97ad,['Sachsen'],Landkreis,AGIP ENI,['Bautzen'],Dresden,"276","2666","53155","126"
688962a2-3dd0-458f-bcac-a4886e12da99,['Sachsen'],Stadtkreis,Bft,['Chemnitz'],Chemnitz,"1","4087","2279","1134"
17d523c1-69b3-48ad-9b6c-c27c19f6dc24,['Sachsen'],Stadtkreis,SB,['Dresden'],Dresden,"768","3352","6019","1726"
7b9aa74f-5272-46c2-907d-bfc992c2bc80,['Sachsen'],Stadtkreis,bft - Walther,['Chemnitz'],Chemnitz,"362","1955","4474","1134"
6340f935-ec62-44c4-a0a8-a89badf908a4,['Sachsen'],Landkreis,Freie Tankstelle,['Landkreis Vogtlandkreis'],Leipzig,"7936","8393","94712","163"
4e70158c-a95a-4a0c-969b-fe78319b2433,['Sachsen'],Landkreis,Esso,['Landkreis Vogtlandkreis'],Chemnitz,"811","2990","69745","163"
00060860-0005-4444-8888-acdc00000005,['Sachsen'],Landkreis,Tank & Waschcenter Auerbach,['Landkreis Vogtlandkreis'],Chemnitz,"1706","12348","51332","163"
f44a965b-6fa8-411a-aa93-c90a9d3f3b9e,['Sachsen'],Landkreis,SB,['Zwickau'],Chemnitz,"2261","8907","39532","337"
db72f35a-3dcc-4410-b874-027a783307e0,['Sachsen'],Landkreis,SB,['Mittelsachsen'],Chemnitz,"1309","2209","11005","146"
e63655a8-36b4-40ba-91f9-5ef438556e4e,['Sachsen'],Landkreis,SB,['Mittelsachsen'],Chemnitz,"5557","15111","26729","146"
0bb16757-fa71-4c60-baad-002055e7ecb2,['Sachsen'],Stadtkreis,bft,['Leipzig'],Leipzig,"443","3104","5156","2087"
4cb10b20-bad4-4013-9b77-0470b52ece3d,['Sachsen'],Landkreis,TotalEnergies,['Landkreis Erzgebirgskreis'],Chemnitz,"1918","10537","30201","186"
f8679ae1-4539-4850-f576-1c083ff25bdc,['Sachsen'],Landkreis,FTF Tankstelle Mulda,['Mittelsachsen'],Dresden,"8033","26289","35743","146"
00094444-a5ba-4444-8888-acdc00000944,['Sachsen'],Landkreis,,['Meißen'],Dresden,"1182","172","16912","167"
cd8ba6a6-05b2-1ed4-bbd6-57910cc80778,['Sachsen'],Stadtkreis,JET,['Chemnitz'],Chemnitz,"327","55","4628","1134"
1f9ec968-cc18-48bb-8177-743f916c22a2,['Sachsen'],Landkreis,Tankstelle Lukosek,['Leipzig'],Leipzig,"8","7201","19860","2087"
f462f312-6fc0-4326-b4a9-c5518c518d80,['Sachsen'],Landkreis,SB,['Bautzen'],Dresden,"1872","26928","55903","126"
9bbf6e47-eafe-4072-a7b1-9bf7fee2ba44,['Sachsen'],Landkreis,SB,['Bautzen'],Dresden,"276","2538","52909","126"
005056ba-7cb6-1ed5-acf8-8cb0dae64182,['Sachsen'],Landkreis,STAR,['Zwickau'],Chemnitz,"159","1445","36083","337"
f5a8eaa0-8ee8-46ae-ad1d-0927c1da81c7,['Sachsen'],Stadtkreis,Greenline,['Leipzig'],Leipzig,"888","2697","4511","2087"
b7f70c26-1881-40cc-65b0-f9daeb76fc8c,['Sachsen'],Landkreis,Agroservice Tankstelle Waldenburg,['Zwickau'],Chemnitz,"6480","4430","21575","337"
0da4b3e1-ed6f-4bae-c71c-d3c9e0bf2470,['Sachsen'],Landkreis,Tank & Waschcenter Kirchberg,['Zwickau'],Chemnitz,"1324","3705","37337","337"
36b1de89-11e3-529d-8f56-46d112641b04,['Sachsen'],Stadtkreis,Hoyer,['Leipzig'],Leipzig,"581","268","9634","2087"
e4339089-694a-4dbe-9af7-4fae7057fe24,['Sachsen'],Landkreis,,['Landkreis Erzgebirgskreis'],Chemnitz,"4651","21433","32088","186"
cd8ba6a6-856e-1ed6-9c90-e3996156055b,['Sachsen'],Stadtkreis,JET,['Leipzig'],Leipzig,"527","7590","4734","2087"
7d6b9173-36d6-4c91-9802-0794560c7c1c,['Sachsen'],Landkreis,Greenline,['Nordsachsen'],Leipzig,"1256","1148","12030","98"
e37859d3-5b3f-46d4-150d-f1021c2cee5e,['Sachsen'],Landkreis,bft Tankstelle Hartenstein,['Zwickau'],Chemnitz,"0","2229","25983","337"
e03f1588-4e69-4537-904a-db0a3bb62df4,['Sachsen'],Landkreis,TotalEnergies,['Meißen'],Dresden,"802","21506","41871","167"
005056a9-779e-1ee7-87bf-483f5b7a58cc,['Sachsen'],Landkreis,STAR,['Leipzig'],Leipzig,"7","3709","14035","2087"
005056a9-779e-1ed7-8988-6fa5c7da9ac8,['Sachsen'],Stadtkreis,STAR,['Leipzig'],Leipzig,"3","6555","5238","2087"
005056a9-779e-1ee7-89d2-58a3b4f13979,['Sachsen'],Stadtkreis,STAR,['Leipzig'],Leipzig,"4","1984","6213","2087"
28989f56-fe4c-4785-925d-cc0ee4e574e8,['Sachsen'],Landkreis,Greenline,['Bautzen'],Dresden,"1705","14694","47967","126"
dc411472-207f-4dd0-b9ae-1f05bdf18d65,['Sachsen'],Landkreis,Supermarkt C&C,['Görlitz'],Dresden,"0","2604","87074","122"
a1978958-a6c4-447b-a90c-3d189da0f831,['Sachsen'],Stadtkreis,Globus SB Warenhaus,['Chemnitz'],Chemnitz,"1600","155","5124","1134"
cd8ba6a6-1d86-1ed7-9aff-82fb2a3c9a7d,['Sachsen'],Stadtkreis,JET,['Dresden'],Dresden,"1043","4095","6230","1726"
c01d9551-0891-40ff-7f3a-1efcd037a972,['Sachsen'],Landkreis,Tankstelle Lukosek,['Leipzig'],Leipzig,"8","7208","19868","2087"
28e4f095-5a46-4651-abcd-a37838a87859,['Sachsen'],Landkreis,ARAL,['Bautzen'],Dresden,"1631","28","50001","126"
91fb170e-e7ce-4ef3-bdf1-835fba2d3ae6,['Sachsen'],Landkreis,Greenline,['Sächsische Schweiz-Osterzgebirge'],Dresden,"3625","9919","17146","148"
582085ac-1e54-42fd-bf2a-36219da1ae43,['Sachsen'],Landkreis,HEM,['Zwickau'],Chemnitz,"189","1802","33247","337"
e4f38ac0-e749-4248-ac9e-444c424835f5,['Sachsen'],Landkreis,bft,['Landkreis Erzgebirgskreis'],Chemnitz,"440","31713","26696","186"
68b91cfd-8334-4d0a-b493-40d555fd9ead,['Sachsen'],Landkreis,Shell,['Sächsische Schweiz-Osterzgebirge'],Dresden,"61","12699","24346","148"
f288bc90-7815-4a0e-8442-6c77de7c96bc,['Sachsen'],Landkreis,bft,['Nordsachsen'],Chemnitz,"708","6887","46206","98"
d916b480-038c-48ae-9177-baca1ce27213,['Sachsen'],Landkreis,ARAL,['Landkreis Vogtlandkreis'],Chemnitz,"49","130","71316","163"
1a0f4068-6ec9-495a-ad0b-4080b747bc5a,['Sachsen'],Landkreis,Sprint,['Bautzen'],Dresden,"17","28314","58409","126"
fc6382bd-bf32-400f-8144-3a77fee50cbd,['Sachsen'],Landkreis,TotalEnergies Truckstop,['Bautzen'],Dresden,"2018","315","15789","126"
2413b92f-2ad3-45b9-8527-a274f3a41426,['Sachsen'],Landkreis,Shell,['Nordsachsen'],Leipzig,"5","18418","24252","98"
2c9a323e-154c-4afd-8858-2b4010a1112b,['Sachsen'],Landkreis,Greenline,['Landkreis Erzgebirgskreis'],Chemnitz,"1804","7762","31433","186"
ce241717-8e01-1ed9-b59a-e489f23c02dd,['Sachsen'],Landkreis,JET,['Leipzig'],Leipzig,"383","472","26397","2087"
50202d39-aace-41bb-9ea8-3de6c058e17b,['Sachsen'],Stadtkreis,OIL!,['Leipzig'],Leipzig,"7","5370","1861","2087"
edf93300-d909-45fb-8af3-9c32346a6127,['Sachsen'],Landkreis,Freie Tankstelle,['Mittelsachsen'],Chemnitz,"3974","822","21216","146"
00913a77-3a6b-4ad6-a03b-0aeb7417b940,['Sachsen'],Landkreis,Gulf,['Görlitz'],Dresden,"0","21178","82918","122"
9c454a18-de19-4da7-97df-5c5029d807c5,['Sachsen'],Landkreis,Sprint,['Sächsische Schweiz-Osterzgebirge'],Dresden,"16","16833","33769","148"
a1177a22-0453-11ea-b951-005056a2a083,['Sachsen'],Landkreis,CLASSIC,['Mittelsachsen'],Chemnitz,"18","5244","12672","146"
92ce9c0c-c23c-4ca1-ad87-10eaf6e3e1ad,['Sachsen'],Landkreis,Shell,['Landkreis Erzgebirgskreis'],Chemnitz,"11","210","17383","186"
3719cdb5-ac34-41f1-9ead-21288ffdf276,['Sachsen'],Landkreis,Q1,['Landkreis Erzgebirgskreis'],Chemnitz,"3","14113","14570","186"
4b7f788b-b7a6-44a3-ad9a-984b9034a739,['Sachsen'],Landkreis,Greenline,['Bautzen'],Dresden,"3962","5445","36943","126"
b26c40f8-7891-45e5-8db4-93e9ce0f4a48,['Sachsen'],Landkreis,Greenline,['Meißen'],Dresden,"273","23027","48415","167"
e1c61609-e491-4a14-94b1-b97821b38531,['Sachsen'],Stadtkreis,Greenline,['Chemnitz'],Chemnitz,"1","4087","2278","1134"
07142d72-6c7e-4cdb-90f1-9288bbb764be,['Sachsen'],Landkreis,TotalEnergies,['Landkreis Erzgebirgskreis'],Chemnitz,"1477","1141","18250","186"
3593d8c1-4187-4177-866c-d14a4ceed943,['Sachsen'],Landkreis,Freie Tankstelle,['Leipzig'],Chemnitz,"1251","1608","29846","2087"
3b207ac2-4b54-41e8-99ac-70f7f54e7b50,['Sachsen'],Landkreis,Marktkauf,['Görlitz'],Dresden,"0","2604","87074","122"
e5698c43-fa80-4404-925f-1ec278f6dd45,['Sachsen'],Stadtkreis,Access,['Dresden'],Dresden,"0","3376","7005","1726"
7221415e-d627-40c6-be7f-285cf6744492,['Sachsen'],Stadtkreis,Greenline,['Chemnitz'],Chemnitz,"1","2839","2412","1134"
0d3281ef-fc03-42f5-947b-2f559ac37d39,['Sachsen'],Landkreis,SB,['Landkreis Vogtlandkreis'],Chemnitz,"4","3482","47230","163"
7ae497c0-e077-46d3-84fa-26db1434e48d,['Sachsen'],Stadtkreis,HEM,['Chemnitz'],Chemnitz,"9","1037","3611","1134"
39e85793-60c3-459a-892d-988f381aebcb,['Sachsen'],Landkreis,Agip,['Sächsische Schweiz-Osterzgebirge'],Dresden,"0","12784","24395","148"
6273e56e-0a57-e01a-1e03-a06ed459f278,['Sachsen'],Landkreis,NORDOEL,['Leipzig'],Leipzig,"0","11843","26177","2087"
83423c68-7273-4782-86a7-2b58417868d4,['Sachsen'],Stadtkreis,JET,['Dresden'],Dresden,"115","1294","6253","1726"
c0dd0a4d-5c78-40b6-9b1a-8b0a28047a67,['Sachsen'],Stadtkreis,HEM,['Dresden'],Dresden,"21","2250","4878","1726"
d7da03f5-eb52-4420-880b-c70b65d6fb1d,['Sachsen'],Landkreis,TotalEnergies,['Nordsachsen'],Leipzig,"0","126","15164","98"
7da03f5e-b524-4208-80bc-70b65d6fb1d6,['Sachsen'],Landkreis,TotalEnergies Autohof,['Nordsachsen'],Leipzig,"0","126","15164","98"
225c38f8-2907-44e0-8fe8-857a95fddc3c,['Sachsen'],Landkreis,GULF,['Nordsachsen'],Chemnitz,"3152","4151","44322","98"
07e7eb97-2f6c-4525-8112-fc96cc8971ba,['Sachsen'],Landkreis,GULF,['Nordsachsen'],Chemnitz,"5797","866","43576","98"
80364b4e-e195-46d7-9abf-60bc08153e00,['Sachsen'],Landkreis,Access,['Bautzen'],Dresden,"0","9778","35264","126"
bea01536-0ddf-489a-a8e0-0c768ca9a795,['Sachsen'],Landkreis,EPT,['Sächsische Schweiz-Osterzgebirge'],Dresden,"162","1894","11125","148"
0050569a-edd1-1eed-8e96-631b1b585775,['Sachsen'],Landkreis,HEM,['Zwickau'],Chemnitz,"162","4674","32594","337"
14e1a4b7-405d-4fbf-a270-6e66c75203a1,['Sachsen'],Stadtkreis,Greenline,['Dresden'],Dresden,"4","3080","2772","1726"
5f753b91-9bd5-4dba-9a12-185f574fc7d0,['Sachsen'],Stadtkreis,Greenline,['Dresden'],Dresden,"5","2708","4993","1726"
daabec4d-c858-466c-a7dd-0b06197a5504,['Sachsen'],Landkreis,ARAL,['Bautzen'],Dresden,"0","73","44260","126"
29168e4c-5ae6-41a5-a695-5f69498c4f5c,['Sachsen'],Landkreis,ARAL,['Landkreis Vogtlandkreis'],Chemnitz,"16","73","65896","163"
005056a9-4231-1edd-999e-0b6ecfada843,['Sachsen'],Landkreis,AGIP ENI,['Landkreis Vogtlandkreis'],Chemnitz,"1","81","71326","163"
eadb4305-4919-4d08-9605-5e5e0cda8d87,['Sachsen'],Landkreis,Raiffeisen,['Leipzig'],Leipzig,"1209","336","26890","2087"
414bded4-f199-4a27-91f3-c1b062a8dd52,['Sachsen'],Landkreis,ARAL,['Görlitz'],Dresden,"0","264","83558","122"
332cc1e3-df2d-47a7-bdef-5f70636c278c,['Sachsen'],Landkreis,SB,['Zwickau'],Chemnitz,"0","551","16090","337"
50226715-bef3-4894-a2d9-1bb7f80bc374,['Sachsen'],Landkreis,,['Nordsachsen'],Leipzig,"232","2403","10792","98"
